StockCode,Description,TotalQuantity,TotalRevenue,OrderCount,UniqueCustomers,AvgPrice,RevenuePerOrder,RevenuePct,CumulativeRevenuePct,Category
23300,GARDENERS KNEELING PAD CUP OF TEA ,6285,9933.689999999999,635,351,1.58053937947494,15.643606299212596,0.11177513793679932,45.0117640725279,Glassware/Mugs
22499,WOODEN UNION JACK BUNTING,1734,9928.83,296,217,5.725968858131488,33.54334459459459,0.11172045260130237,45.12348452512921,Other
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2523,9827.25,211,150,3.895065398335315,46.574644549763036,0.11057746157665593,45.23406198670586,Other
48173C,DOORMAT BLACK FLOCK ,1784,9797.75,173,105,5.492012331838565,56.634393063583815,0.11024552384061469,45.34430751054648,Other
23343,JUMBO BAG VINTAGE CHRISTMAS ,4905,9742.1,385,286,1.9861569826707441,25.304155844155844,0.10961934299279451,45.45392685353927,Christmas
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12305,9649.99,732,427,0.7842332385209264,13.183046448087431,0.10858290960748063,45.56250976314675,Other
23076,ICE CREAM SUNDAE LIP GLOSS,7896,9638.16,248,202,1.2206382978723405,38.86354838709677,0.10844979694926477,45.670959560096016,Other
22569,FELTCRAFT CUSHION BUTTERFLY,2692,9632.98,294,192,3.578372956909361,32.7652380952381,0.10839151093324124,45.779351071029254,Other
22690,DOORMAT HOME SWEET HOME BLUE ,1595,9619.99,261,198,6.031341692789969,36.858199233716476,0.10824534580811665,45.88759641683737,Other
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2492,9603.68,229,157,3.8538041733547352,41.9374672489083,0.1080618236225291,45.995658240459896,Other
22846,BREAD BIN DINER STYLE RED ,626,9597.31,249,158,15.331166134185302,38.54341365461847,0.10799014757579747,46.103648388035694,Other
22556,PLASTERS IN TIN CIRCUS PARADE ,5947,9588.71,521,305,1.6123608542122077,18.40443378119002,0.10789337928664645,46.21154176732234,Other
22970,LONDON BUS COFFEE MUG,4213,9582.15,276,180,2.2744244006646093,34.717934782608694,0.10781956533585221,46.31936133265819,Glassware/Mugs
82600,NO SINGING METAL SIGN,4635,9571.5,384,207,2.0650485436893202,24.92578125,0.107699730187078,46.42706106284527,Other
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,15563,9566.51,529,318,0.6146957527468997,18.084139886578452,0.10764358207511712,46.53470464492039,Lighting
22605,WOODEN CROQUET GARDEN SET,709,9555.98,240,181,13.478110014104372,39.816583333333334,0.10752509718154035,46.64222974210193,Other
22633,HAND WARMER UNION JACK,4730,9516.960000000001,441,300,2.0120422832980975,21.580408163265307,0.1070860391998343,46.74931578130177,Other
22692,DOORMAT WELCOME TO OUR HOME,1376,9451.58,338,231,6.8688808139534885,27.96325443786982,0.10635037515975372,46.855666156461524,Other
22555,PLASTERS IN TIN STRONGMAN,5874,9444.14,449,294,1.607786857337419,21.033719376391982,0.10626665933751143,46.96193281579904,Other
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2698,9401.82,319,186,3.484736842105263,29.472789968652037,0.10579046933787532,47.067723285136914,Other
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1266,9374.7,214,170,7.404976303317536,43.8070093457944,0.10548531166325029,47.173208596800166,Christmas
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2465,9313.17,319,211,3.778162271805274,29.194890282131663,0.10479296831075477,47.27800156511092,Other
22621,TRADITIONAL KNITTING NANCY,5893,9294.57,509,366,1.5772221279484133,18.260451866404715,0.1045836787551491,47.38258524386607,Other
22560,TRADITIONAL MODELLING CLAY,7990,9281.47,336,229,1.1616357947434293,27.623422619047616,0.10443627589609347,47.48702151976216,Other
22766,PHOTO FRAME CORNICE,3176,9277.28,454,278,2.9210579345088163,20.434537444933923,0.104389129485449,47.59141064924761,Other
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8219,9271.84,278,177,1.1280983087966907,33.35194244604317,0.10432791791649765,47.695738567164106,Glassware/Mugs
23240,SET OF 4 KNICK KNACK TINS DOILY ,2286,9237.300000000001,312,230,4.040813648293963,29.606730769230772,0.10393926946216327,47.79967783662627,Other
21914,BLUE HARMONICA IN BOX ,7431,9218.88,517,306,1.2405974969721436,17.831489361702126,0.10373200528935377,47.903409841915625,Other
21481,FAWN BLUE HOT WATER BOTTLE,2919,9196.050000000001,379,253,3.1504110996916754,24.263984168865438,0.10347511923803779,48.006884961153666,Other
23171,REGENCY TEA PLATE GREEN ,5966,9184.9,270,195,1.5395407308079114,34.01814814814815,0.10334965802594083,48.11023461917961,Other
22978,PANTRY ROLLING PIN,2406,9180.529999999999,197,153,3.8156816292601823,46.601675126903544,0.10330048623250013,48.213535105412106,Other
21217,RED RETROSPOT ROUND CAKE TINS,974,9178.3,257,167,9.42330595482546,35.713229571984435,0.10327539399008076,48.31681049940219,Baking
22561,WOODEN SCHOOL COLOURING SET,5690,9064.619999999999,395,288,1.5930790861159927,22.948405063291137,0.10199625223302416,48.41880675163521,Other
20679,EDWARDIAN PARASOL RED,1630,9055.87,270,141,5.555748466257669,33.540259259259265,0.10189779612487637,48.52070454776008,Other
23175,REGENCY MILK JUG PINK ,3062,8995.0,272,206,2.9376224689745265,33.06985294117647,0.10121287917596684,48.62191742693605,Other
22992,REVOLVER WOODEN RULER ,4914,8944.439999999999,285,217,1.82019536019536,31.383999999999997,0.10064397165277207,48.72256139858882,Other
22838,3 TIER CAKE TIN RED AND CREAM,652,8737.78,136,115,13.401503067484663,64.24838235294118,0.09831860716022008,48.820880005749046,Baking
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3711,8721.89,426,233,2.350280247911614,20.473920187793425,0.0981398108678236,48.91901981661687,Other
85150,LADIES & GENTLEMEN METAL SIGN,3898,8696.58,367,196,2.2310364289379168,23.696403269754768,0.09785501954242687,49.016874836159296,Other
84375,SET OF 20 KIDS COOKIE CUTTERS,4139,8676.27,416,290,2.0962237255375697,20.85641826923077,0.09762648885025746,49.114501325009556,Other
20972,PINK CREAM FELT CRAFT TRINKET BOX ,7106,8617.24,535,312,1.2126709822685056,16.106990654205607,0.0969622758143756,49.21146360082393,Other
22966,GINGERBREAD MAN COOKIE CUTTER,7196,8615.130000000001,554,388,1.1972109505280712,15.5507761732852,0.09693853382715367,49.30840213465109,Other
84991,60 TEATIME FAIRY CAKE CASES,17664,8604.62,657,414,0.487127490942029,13.096834094368342,0.09682027397610982,49.405222408627196,Baking
22619,SET OF 6 SOLDIER SKITTLES,2290,8571.25,339,250,3.7429039301310043,25.283923303834808,0.09644479050995061,49.501667199137145,Other
82582,AREA PATROLLED METAL SIGN,4288,8548.02,374,176,1.993474813432836,22.85566844919786,0.09618340360797645,49.59785060274512,Other
22632,HAND WARMER RED RETROSPOT,4268,8513.52,341,258,1.9947328959700095,24.966334310850442,0.09579520523870785,49.69364580798383,Other
23582,VINTAGE DOILY JUMBO BAG RED ,4434,8508.220000000001,234,186,1.918858818222824,36.35991452991453,0.0957355689674869,49.78938137695131,Bags/Holders
21791,VINTAGE HEADS AND TAILS CARD GAME ,7118,8500.16,485,342,1.1941781399269458,17.526103092783504,0.09564487682672443,49.88502625377804,Other
23581,JUMBO BAG PAISLEY PARK,4358,8498.04,302,230,1.9499862322166133,28.13920529801325,0.09562102231823606,49.98064727609627,Bags/Holders
22424,ENAMEL BREAD BIN CREAM,711,8493.5,326,189,11.945850914205344,26.053680981595093,0.09556993766326563,50.076217213759534,Other
22041,"RECORD FRAME 7"" SINGLE SIZE ",3812,8450.82,196,73,2.2168992654774398,43.11642857142857,0.09508969689803713,50.17130691065757,Other
22169,FAMILY ALBUM WHITE PICTURE FRAME,1074,8408.14,286,165,7.828808193668529,29.39909090909091,0.09460945613280865,50.26591636679038,Other
22776,SWEETHEART CAKESTAND 3 TIER,891,8366.65,326,252,9.390179573512906,25.66457055214724,0.09414260539828825,50.36005897218867,Heart/Love Theme
21174,POTTERING IN THE SHED METAL SIGN,3922,8364.64,371,225,2.132748597654258,22.54619946091644,0.09411998862373087,50.4541789608124,Other
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,8345.43,329,270,2.289555555555556,25.366048632218845,0.09390383527087148,50.54808279608327,Other
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1836,8330.12,241,150,4.537102396514162,34.5648132780083,0.0937315652119294,50.641814361295204,Other
22989,SET 2 PANTRY DESIGN TEA TOWELS,2693,8310.17,311,241,3.085841069439287,26.7208038585209,0.09350708528535234,50.735321446580556,Other
22147,FELTCRAFT BUTTERFLY HEARTS,6123,8308.75,436,287,1.3569737056998203,19.056766055045873,0.09349110726551578,50.82881255384607,Heart/Love Theme
22791,T-LIGHT GLASS FLUTED ANTIQUE,7264,8288.890000000001,260,184,1.1410916850220265,31.88034615384616,0.09326764003033684,50.922080193876404,Lighting
22759,SET OF 3 NOTEBOOKS IN PARCEL,5197,8267.25,319,253,1.5907735231864537,25.91614420062696,0.09302414400972894,51.015104337886136,Other
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,10267,8259.25,306,208,0.8044462842115516,26.991013071895424,0.09293412699656521,51.1080384648827,Lighting
23319,BOX OF 6 MINI 50'S CRACKERS,3520,8169.4800000000005,365,300,2.320875,22.382136986301372,0.09192402358760174,51.199962488470305,Other
71459,HANGING JAM JAR T-LIGHT HOLDER,10528,8164.12,310,193,0.7754673252279635,26.335870967741936,0.09186371218878203,51.29182620065909,Lighting
23322,LARGE WHITE HEART OF WICKER,2892,8137.500000000001,511,350,2.8137966804979255,15.924657534246577,0.09156418057747974,51.383390381236566,Heart/Love Theme
22655,VINTAGE RED KITCHEN CABINET,60,8125.0,38,34,135.41666666666666,213.81578947368422,0.09142352899441139,51.47481391023098,Other
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2260,8110.68,263,205,3.5887964601769915,30.839087452471485,0.09126239854084833,51.56607630877183,Heart/Love Theme
23078,ICE CREAM PEN LIP GLOSS ,6607,8077.31,213,159,1.2225382170425307,37.92164319248826,0.09088691507468913,51.65696322384652,Other
48116,DOORMAT MULTICOLOUR STRIPE,1418,8045.2699999999995,141,88,5.673674188998589,57.0586524822695,0.09052639693696839,51.74748962078348,Other
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2839,8040.27,329,278,2.8320781965480806,24.438510638297874,0.09047013630374107,51.837959757087226,Christmas
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2210,8022.76,401,275,3.6302081447963803,20.006882793017457,0.09027311156617895,51.9282328686534,Other
22158,3 HEARTS HANGING DECORATION RUSTIC,2845,8013.71,261,196,2.8167697715289983,30.703869731800765,0.09017127982003749,52.018404148473444,Heart/Love Theme
22729,ALARM CLOCK BAKELIKE ORANGE,2179,7984.38,359,179,3.6642404772831574,22.240612813370475,0.08984125494552597,52.10824540341897,Other
23256,CHILDRENS CUTLERY SPACEBOY ,1980,7966.080000000001,316,225,4.023272727272728,25.209113924050637,0.08963534102791396,52.197880744446884,Other
21210,SET OF 72 RETROSPOT PAPER  DOILIES,5677,7943.0199999999995,365,244,1.3991580059890787,21.761698630136983,0.0893758669874695,52.28725661143435,Other
23080,RED METAL BOX TOP SECRET,998,7920.78,221,148,7.936653306613226,35.84063348416289,0.08912561969087433,52.37638223112523,Other
22667,RECIPE BOX RETROSPOT ,2851,7896.85,441,233,2.7698526832690287,17.906689342403627,0.08885635630024834,52.465238587425475,Other
21121,SET/10 RED POLKADOT PARTY CANDLES,6498,7794.18,336,238,1.1994736842105265,23.196964285714287,0.08770110045755833,52.55293968788303,Other
22652,TRAVEL SEWING KIT,4859,7779.11,394,263,1.6009693352541674,19.743934010152284,0.08753153090901115,52.640471218792044,Other
72741,GRAND CHOCOLATECANDLE,5783,7758.95,249,195,1.3416825177243645,31.16044176706827,0.08730468803583856,52.72777590682788,Other
22502,PICNIC BASKET WICKER SMALL,1424,7728.85,232,175,5.427563202247192,33.314008620689656,0.08696599902381004,52.81474190585169,Other
84378,SET OF 3 HEART COOKIE CUTTERS,6001,7719.34,521,376,1.2863422762872854,14.816391554702495,0.08685899129941166,52.9016008971511,Heart/Love Theme
20711,JUMBO BAG TOYS ,4198,7689.28,245,152,1.8316531681753214,31.38481632653061,0.08652075237244894,52.98812164952355,Bags/Holders
22940,FELTCRAFT CHRISTMAS FAIRY,1881,7658.93,302,240,4.07173312068049,25.36069536423841,0.08617925032875906,53.07430089985231,Christmas
22768,FAMILY PHOTO FRAME CORNICE,836,7636.889999999999,233,184,9.135035885167463,32.77635193133047,0.08593125345749297,53.160232153309806,Other
35970,ZINC FOLKART SLEIGH BELLS,4627,7631.31,339,270,1.6492997622649666,22.511238938053097,0.0858684665908113,53.246100619900616,Other
23439,HAND WARMER RED LOVE HEART,3721,7574.1,371,268,2.035501209352325,20.415363881401618,0.08522473242542417,53.33132535232604,Heart/Love Theme
22192,BLUE DINER WALL CLOCK,907,7528.93,338,179,8.300915104740904,22.274940828402368,0.08471647386484848,53.41604182619089,Other
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2063,7495.29,281,195,3.633199224430441,26.673629893238434,0.084337952324495,53.50037977851539,Other
21136,PAINTED METAL PEARS ASSORTED,4454,7454.22,352,259,1.673601257296812,21.176761363636363,0.08387582748316572,53.58425560599856,Other
22952,60 CAKE CASES VINTAGE CHRISTMAS,14712,7405.200000000001,466,342,0.5033442088091354,15.890987124463521,0.08332424823500496,53.66757985423356,Christmas
21314,SMALL GLASS HEART TRINKET POT,3664,7399.960000000001,342,215,2.0196397379912665,21.63730994152047,0.08326528709138273,53.750845141324945,Heart/Love Theme
22557,PLASTERS IN TIN VINTAGE PAISLEY ,4564,7331.839999999999,480,315,1.6064504820333039,15.274666666666665,0.08249879222429357,53.83334393354924,Other
21770,OPEN CLOSED METAL SIGN,1574,7296.51,341,263,4.6356480304955525,21.397390029325514,0.08210125458990926,53.915445188139145,Other
20719,WOODLAND CHARLOTTE BAG,9219,7261.94,531,238,0.787714502657555,13.675969868173258,0.08171226857177549,53.99715745671092,Bags/Holders
22616,PACK OF 12 LONDON TISSUES ,25329,7261.7699999999995,382,195,0.2866978562122468,19.009869109947644,0.08171035571024576,54.078867812421166,Other
21908,CHOCOLATE THIS WAY METAL SIGN,3633,7204.320000000001,374,220,1.9830222956234518,19.262887700534762,0.08106392103446376,54.15993173345563,Other
21889,WOODEN BOX OF DOMINOES,5766,7200.95,449,336,1.24886403052376,16.037750556792872,0.08102600136766852,54.2409577348233,Other
22900, SET 2 TEA TOWELS I LOVE LONDON ,2621,7190.95,192,131,2.743590232735597,37.45286458333333,0.08091348010121387,54.32187121492451,Heart/Love Theme
84949,SILVER HANGING T-LIGHT HOLDER,4653,7173.449999999999,250,165,1.5416827852998063,28.693799999999996,0.08071656788491821,54.402587782809434,Lighting
22585,PACK OF 6 BIRDY GIFT TAGS,6051,7135.95,319,241,1.179300941993059,22.36974921630094,0.08029461313571323,54.48288239594515,Other
23240,SET OF 4 KNICK KNACK TINS DOILEY ,1802,7132.700000000001,172,142,3.958213096559379,41.46918604651163,0.08025804372411548,54.56314043966926,Other
84406B,CREAM CUPID HEARTS COAT HANGER,1917,7121.2300000000005,241,133,3.714778299426187,29.548672199170127,0.08012898183149197,54.643269421500754,Heart/Love Theme
23238,SET OF 4 KNICK KNACK TINS LONDON ,1775,7116.650000000001,233,150,4.009380281690141,30.54356223175966,0.08007744709145574,54.72334686859221,Other
22355,CHARLOTTE BAG SUKI DESIGN,8947,7114.85,585,249,0.7952218620766738,12.162136752136753,0.0800571932634939,54.8034040618557,Bags/Holders
22144,CHRISTMAS CRAFT LITTLE FRIENDS,3459,7109.200000000001,421,319,2.0552760913558834,16.88646080760095,0.07999361874794703,54.88339768060365,Christmas
84836,ZINC METAL HEART DECORATION,5750,7099.93,476,311,1.2347704347826087,14.915819327731093,0.07988931153394356,54.9632869921376,Heart/Love Theme
22750,FELTCRAFT PRINCESS LOLA DOLL,1945,7095.69,378,247,3.6481696658097684,18.771666666666665,0.07984160251696677,55.04312859465456,Other
22795,SWEETHEART RECIPE BOOK STAND,1098,7077.900000000001,287,170,6.446174863387979,24.661672473867597,0.07964142718394393,55.122770021838505,Heart/Love Theme
21218,RED SPOTTY BISCUIT TIN,2058,7071.2,203,130,3.4359572400388725,34.83349753694581,0.07956603793541932,55.20233605977393,Other
23007, SPACEBOY BABY GIFT SET,449,7048.549999999999,142,110,15.698329621380845,49.63767605633802,0.0793111772668995,55.28164723704083,Other
22741,FUNKY DIVA PEN,8328,7010.94,155,107,0.8418515850144092,45.23187096774193,0.07888798478376352,55.36053522182459,Other
22950,36 DOILIES VINTAGE CHRISTMAS,5152,7004.799999999999,160,151,1.3596273291925465,43.779999999999994,0.07881889672616035,55.43935411855075,Christmas
21787,RAIN PONCHO RETROSPOT,8752,6962.08,180,115,0.7954844606946984,38.678222222222225,0.07833820587586605,55.51769232442662,Other
23215,JINGLE BELL HEART ANTIQUE SILVER,3544,6955.8,197,162,1.9626975169300227,35.30862944162437,0.07826754252053253,55.595959866947155,Heart/Love Theme
22767,TRIPLE PHOTO FRAME CORNICE ,761,6932.83,208,152,9.110157687253613,33.33091346153846,0.07800908117148618,55.67396894811864,Other
23320,GIANT 50'S CHRISTMAS CRACKER,2628,6907.52,310,260,2.628432267884323,22.28232258064516,0.07772428984608944,55.75169323796473,Christmas
21231,SWEETHEART CERAMIC TRINKET BOX,5748,6864.610000000001,381,215,1.1942606123869173,18.01734908136483,0.0772414610917325,55.82893469905646,Heart/Love Theme
21213,PACK OF 72 SKULL CAKE CASES,14302,6855.46,499,295,0.4793357572367501,13.738396793587174,0.07713850413292647,55.906073203189386,Baking
22991,GIRAFFE WOODEN RULER,3708,6816.84,234,185,1.8384142394822007,29.131794871794874,0.07670394700187858,55.98277715019127,Other
22456,NATURAL SLATE CHALKBOARD LARGE ,1448,6813.400000000001,303,220,4.705386740331492,22.486468646864687,0.07666523968621818,56.05944238987749,Other
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8444,6808.49,412,271,0.8063109900521079,16.525461165048544,0.07660999174438893,56.13605238162188,Heart/Love Theme
21035,SET/2 RED RETROSPOT TEA TOWELS ,2315,6807.01,219,151,2.940393088552916,31.082237442922377,0.07659333859695365,56.21264572021883,Other
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,5657,6803.17,321,168,1.2026109245182959,21.193676012461058,0.07655013043063505,56.28919585064946,Other
23321,SMALL WHITE HEART OF WICKER,4262,6798.099999999999,582,378,1.595049272641952,11.680584192439861,0.07649308214854254,56.36568893279801,Heart/Love Theme
22487,WHITE WOOD GARDEN PLANT LADDER,723,6768.86,379,278,9.362185338865837,17.859788918205805,0.07616406996542911,56.44185300276344,Other
22844,VINTAGE CREAM DOG FOOD CONTAINER,823,6753.85,292,176,8.206379100850548,23.129623287671233,0.07599517554448068,56.517848178307915,Other
22333,RETROSPOT PARTY BAG + STICKER SET,4389,6745.929999999999,267,167,1.5370084301663247,25.265655430711607,0.07590605870144858,56.593754237009364,Bags/Holders
21169,YOU'RE CONFUSING ME METAL SIGN ,4270,6743.98,342,191,1.5793864168618266,19.71923976608187,0.07588411705448991,56.669638354063856,Other
23493,VINTAGE DOILY TRAVEL SEWING KIT,3516,6736.2,349,282,1.9158703071672354,19.301432664756447,0.0757965755091882,56.745434929573044,Other
23083,SET 6 PAPER TABLE LANTERN STARS ,1859,6735.88,209,161,3.6233889187735344,32.22909090909091,0.07579297482866164,56.8212279044017,Lighting
20969,RED FLORAL FELTCRAFT SHOULDER BAG,1874,6726.81,257,157,3.589546424759872,26.1743579766537,0.07569091803998727,56.89691882244169,Bags/Holders
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5287,6711.0,498,325,1.2693398902969548,13.475903614457831,0.07551302191772245,56.97243184435941,Other
